ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,geneNums
PID_AVB3_INTEGRIN_PATHWAY,PID_AVB3_INTEGRIN_PATHWAY,72,0.821666167497928,2.24030729114544,1e-10,4.28145161290323e-09,2.73938879456706e-09,1136,tags=47%, list=9%, signal=43%,1307/1289/1278/1277/1293/1292/1281/1295/1291/1290/2335/7373/1282/10085/7048/1301/1287/1300/6382/1299/1303/1288/1306/1296/1280/3479/9564/1294/7448/3667/3791/4240/7414/6714,34
BLOOD VESSEL MORPHOGENESIS,BLOOD VESSEL MORPHOGENESIS,186,0.749049013102484,2.2323169494831,1e-10,4.28145161290323e-09,2.73938879456706e-09,1756,tags=52%, list=13%, signal=45%,4017/5159/7057/4035/83700/4015/3678/5054/56999/5156/9353/5311/652/1282/57125/6423/187/7048/54538/7857/154810/284/1960/6899/7010/9241/5228/23462/7045/3164/2294/80781/23129/168667/55742/147372/7075/51421/6659/7424/347/9037/3037/26585/7070/1545/51162/6943/22846/3198/2022/284217/161742/28514/857/3791/8828/94/2324/154796/10203/659/4855/3200/4897/7046/2050/2321/304/4627/5921/2247/4162/302/81575/947/1012/10266/64220/6095/3516/1948/54567/4638/2048/1000/4092/1499/4851/7477/7042/25932/5154/8829/10268/2028,96
NABA_ECM_REGULATORS,NABA_ECM_REGULATORS,158,0.7509965504897,2.21150139761937,1e-10,4.28145161290323e-09,2.73938879456706e-09,1164,tags=34%, list=9%, signal=32%,7078/4017/4016/4313/4323/11173/7077/81792/55959/9509/4015/5054/283208/8038/81794/5654/56999/170690/2162/140766/649/94031/4327/11096/7052/871/5176/79148/8510/5328/1513/9507/5125/92949/5351/9719/4320/4325/56975/5069/4326/57188/3699/1469/339366/5648/8974/8745/5033/7092/80332/170692/53616/54507,54
PID_SYNDECAN_1_PATHWAY,PID_SYNDECAN_1_PATHWAY,45,0.865909982037213,2.20980486754018,1e-10,4.28145161290323e-09,2.73938879456706e-09,811,tags=56%, list=6%, signal=52%,1307/1289/1278/1277/1293/1292/1281/1295/1291/1290/7373/1282/1301/1287/1300/6382/1299/1303/1288/1306/1296/1280/3082/1294/8573,25
DEGRADATION OF THE EXTRACELLULAR MATRIX,DEGRADATION OF THE EXTRACELLULAR MATRIX,87,0.78091331291263,2.18710887818944,1e-10,4.28145161290323e-09,2.73938879456706e-09,1383,tags=40%, list=10%, signal=36%,1307/3912/4313/4323/7077/4811/5654/56999/1634/170690/649/7373/3339/4327/11096/1513/1299/1303/9507/1306/4320/4325/80781/4326/84570/176/7092/170692/827/3915/4322/3911/80274/50859/824,35
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,137,0.747090972693186,2.17775921161859,1e-10,4.28145161290323e-09,2.73938879456706e-09,1574,tags=37%, list=12%, signal=33%,1278/1277/1281/5159/1290/10395/6591/5054/5376/3488/5999/6383/7048/1301/323/861/23345/5737/4325/1601/2202/10516/2152/1843/3037/1902/29970/3815/3667/11099/857/7410/2535/390/92/2869/10611/8871/2534/3915/2697/8997/302/7035/4131/10000/6310/7082/10659/4092/8553,51
GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS,GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS,92,0.771727917641344,2.16799644561396,1e-10,4.28145161290323e-09,2.73938879456706e-09,1691,tags=41%, list=13%, signal=36%,633/337876/1462/10082/22856/11227/4969/79586/1634/6383/64131/3339/2817/4958/1464/4060/6382/284/3340/3036/51363/9653/3037/9956/29940/2331/176/2131/113189/9469/92126/9953/6483/55454/6482/5549/50515/7358,38
AMINOGLYCAN BIOSYNTHETIC PROCESS,AMINOGLYCAN BIOSYNTHETIC PROCESS,95,0.771286773554456,2.16639207620022,1e-10,4.28145161290323e-09,2.73938879456706e-09,1691,tags=41%, list=13%, signal=36%,633/337876/1462/10082/22856/11227/4969/79586/1634/6383/64131/3339/2817/4958/1464/84752/4060/6382/284/3340/3036/51363/9653/3037/9956/29940/2331/176/2131/113189/9469/92126/9953/6483/55454/6482/5549/50515/7358,39
NEGATIVE REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS,NEGATIVE REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS,97,0.769934561820105,2.16597079637249,1e-10,4.28145161290323e-09,2.73938879456706e-09,1826,tags=47%, list=14%, signal=41%,2200/11117/7057/90993/56937/7041/81792/55959/4681/387914/1634/9353/10272/2817/54829/94031/8646/7048/63976/57556/25805/9241/25928/9719/10253/168667/6497/4734/26585/8573/857/81848/124857/153090/7046/10252/2201/348093/183/4091/4092/4851/6498/8862/11171/199731,46
BONE DEVELOPMENT,BONE DEVELOPMENT,81,0.778672992698027,2.15779040902954,1e-10,4.28145161290323e-09,2.73938879456706e-09,1286,tags=41%, list=10%, signal=37%,1293/1292/285590/1291/10234/55959/4148/6424/652/7373/650/64131/56603/11214/1303/27086/3479/1954/1749/1294/2261/6497/309/5358/3815/7291/338773/659/6714/2697/304/4322/302,33
OSSIFICATION,OSSIFICATION,108,0.756481941691855,2.15606034416919,1e-10,4.28145161290323e-09,2.73938879456706e-09,1120,tags=30%, list=8%, signal=27%,1277/8321/1462/1009/1291/90993/6591/7043/10234/9902/22801/8482/652/650/64131/54829/7123/860/861/9241/3479/1749/1969/2261/5744/7291/338773/6615/2736/2131/2735/6422,32
DISEASES OF GLYCOSYLATION,DISEASES OF GLYCOSYLATION,126,0.739887908120528,2.13859567267427,1e-10,4.28145161290323e-09,2.73938879456706e-09,1164,tags=32%, list=9%, signal=29%,633/7057/1462/10082/11173/7058/81792/22856/9509/4969/81794/10417/56999/1634/170690/6383/140766/3339/2817/4958/11096/1464/4060/6382/9060/9507/92949/9719/57188/9037/339366/2331/727897/176/2131/113189/4855/170692/9469/54507,40
Focal Adhesion,Focal Adhesion,183,0.717240641527583,2.13588365513648,1e-10,4.28145161290323e-09,2.73938879456706e-09,1466,tags=38%, list=11%, signal=34%,1278/3912/1277/1292/5159/7057/2318/1290/2335/7058/3678/22801/5156/1284/1282/50509/80310/1101/4660/1311/1288/5228/3672/1280/595/3082/25759/3479/55742/8516/87/9564/7424/7448/3910/7450/3673/8515/284217/857/7410/3791/3688/7060/3908/5155/7414/6714/23396/2534/3693/3915/2321/10398/6464/5582/3911/858/9475/7148/5829/3371/3913/56034/894/824/10000/4638/2316,69
ALZHEIMER DISEASE-PRESENILIN PATHWAY,ALZHEIMER DISEASE-PRESENILIN PATHWAY,90,0.762194465471923,2.1357191540917,1e-10,4.28145161290323e-09,2.73938879456706e-09,1998,tags=47%, list=15%, signal=40%,8321/4313/4035/11167/4323/59/83439/4327/72/323/8510/4038/4325/7482/4326/8324/7481/351/2535/7474/4855/54361/7483/4322/4037/7476/3516/4040/7472/1499/4851/7477/23321/4854/7220/11211/60/7225/1857/7473/4041/80326,42
INTEGRIN SIGNALLING PATHWAY,INTEGRIN SIGNALLING PATHWAY,160,0.719594084958155,2.1197827710926,1e-10,4.28145161290323e-09,2.73938879456706e-09,1350,tags=33%, list=10%, signal=30%,1307/1289/1278/3912/1277/1293/1292/1281/1295/1291/1290/2335/3678/22801/1284/7373/1282/50509/1301/1287/1300/9358/1299/1303/1288/1306/1296/3672/1280/55742/8516/87/9564/3910/3673/85301/8515/55679/388/284217/857/3688/3908/390/7414/6714/2534/3693/3915/6464/3911/5829/3913,53
GLYCOSAMINOGLYCAN METABOLISM,GLYCOSAMINOGLYCAN METABOLISM,110,0.741711838670873,2.11958911288251,1e-10,4.28145161290323e-09,2.73938879456706e-09,1637,tags=35%, list=12%, signal=31%,633/337876/1462/10082/22856/4969/79586/1634/6383/64131/3339/2817/4958/1464/4060/6382/9060/3340/10894/3036/51363/9653/27087/411/3037/9956/29940/2331/176/2131/113189/9469/92126/9953/6483/55454/6482/5549/50515,39
CADHERIN SIGNALING PATHWAY,CADHERIN SIGNALING PATHWAY,123,0.736047293115363,2.11916673600093,1e-10,4.28145161290323e-09,2.73938879456706e-09,2028,tags=50%, list=15%, signal=43%,8321/8642/1009/11167/59/120114/5098/83439/56110/72/26025/51294/1003/56109/54510/56097/7482/8324/2195/56132/56104/56130/7481/2535/56099/56131/56124/7474/54361/6714/2534/56112/7483/56113/56125/64072/56098/56108/1012/7476/56122/56100/1000/5101/7472/56137/1499/56106/9708/56134/8641/7477/56114/11211/60/64405/56138/5099/56136/7473/80326/56142,62
GLYCOSAMINOGLYCAN METABOLIC PROCESS,GLYCOSAMINOGLYCAN METABOLIC PROCESS,115,0.737287413832108,2.11761468791143,1e-10,4.28145161290323e-09,2.73938879456706e-09,1691,tags=37%, list=13%, signal=32%,633/337876/1462/10082/22856/11227/4969/79586/1634/6383/64131/3339/2817/4958/1464/4060/6382/284/3340/10894/3036/51363/9653/27087/411/3037/9956/29940/2331/176/2131/113189/9469/92126/2247/9953/6483/55454/6482/5549/50515/7358,42
HEART MORPHOGENESIS,HEART MORPHOGENESIS,131,0.727021792379488,2.11109681524825,1e-10,4.28145161290323e-09,2.73938879456706e-09,1727,tags=44%, list=13%, signal=38%,8642/10395/6591/9353/5311/652/6586/650/9464/2006/115701/23768/6423/7048/27063/10512/7122/6899/7010/9241/26508/23462/2294/6092/55742/1954/7168/1901/6659/3037/2022/6608/28514/6664/9645/8828/94/6615/1363/659/7046/10252/127294/2050/23414/7139/3516/54567/4091/4092/57216/4851/3084/7042/3357/65009/8829,57
REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY,REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY,152,0.719796331485215,2.10986553370677,1e-10,4.28145161290323e-09,2.73938879456706e-09,1671,tags=38%, list=13%, signal=33%,2200/11117/7057/51339/11167/56937/7041/7043/4681/8483/6424/3624/652/10272/650/54829/94031/8646/7048/63976/1003/25805/27122/9241/25928/9719/168667/1601/6497/26585/23090/2022/2662/10220/857/6664/168002/94/392255/124857/92/659/7046/286204/654/3547/8425/2201/348093/3516/7044/4091/4092/353500/4851/7042/6498,57
RENAL SYSTEM DEVELOPMENT,RENAL SYSTEM DEVELOPMENT,123,0.718436852972661,2.06846420736477,1e-10,4.28145161290323e-09,2.73938879456706e-09,1666,tags=43%, list=12%, signal=38%,5159/59/55959/185/5156/9353/5311/652/650/1282/2246/65266/284/4038/7010/5125/9370/2294/6092/4311/255743/8516/25959/6659/10409/3037/6943/5420/6608/28514/168002/10736/7481/2736/3975/5155/130497/54361/1958/7046/4643/5310/2247/7466/947/64220/9788/26249/183/26108/57216/7477/7042,53
UROGENITAL SYSTEM DEVELOPMENT,UROGENITAL SYSTEM DEVELOPMENT,131,0.708635126513494,2.05770634998353,1e-10,4.28145161290323e-09,2.73938879456706e-09,1666,tags=41%, list=12%, signal=36%,5159/59/55959/185/5156/9353/5311/652/650/1282/2246/65266/284/4038/7010/5125/9370/2294/6092/4311/255743/8516/25959/6659/10409/3037/6943/5420/6608/28514/168002/10736/7481/2736/3975/5155/130497/54361/1958/7046/4643/5310/2247/7466/947/64220/9788/26249/183/2048/26108/57216/7477/7042,54
Epithelial to mesenchymal transition in colorectal cancer,Epithelial to mesenchymal transition in colorectal cancer,142,0.703514291809129,2.04837968678404,1e-10,4.28145161290323e-09,2.73938879456706e-09,2121,tags=46%, list=16%, signal=40%,6678/8321/4313/6591/2335/6935/7043/3678/26524/1284/1282/5010/7048/1287/7122/9839/1288/3845/117581/7482/7448/8324/7291/28514/8828/6615/6300/7481/149461/2535/7474/4855/54361/7046/7483/6464/5310/5600/7476/10000/3516/7082/54567/9074/9076/4040/1000/7472/1499/94234/24146/4851/7477/7042/8788/4854/11211/11171/5317/7473/4041/80326/3397/4088/5295/9080,66
MESENCHYME DEVELOPMENT,MESENCHYME DEVELOPMENT,127,0.706908236235151,2.0446004085406,1e-10,4.28145161290323e-09,2.73938879456706e-09,1166,tags=35%, list=9%, signal=32%,4017/8642/59/6591/2335/8482/5311/652/650/9464/6423/72/7048/10501/10512/223117/57556/6899/9241/26508/3082/23462/2294/6092/10409/309/3037/6943/2022/6608/6664/94/6615/10736/2295/7481/56920/659/130497/7474/54361/7046/10252/8091,44
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,176,0.676945869262148,2.02182964083506,1e-10,4.28145161290323e-09,2.73938879456706e-09,1472,tags=33%, list=11%, signal=30%,2200/1307/4313/2318/1462/1009/83700/4628/9353/649/5010/11096/72/6624/65266/51148/1272/7122/257194/91624/1265/84552/51474/7045/5335/55742/80381/87/7450/3673/7070/8515/3667/794/57555/7410/8745/7412/149461/3688/347902/7414/10174/10290/6714/9019/30835/10398/6464/4627/5921/5310/5600/947/10000/7082/147/9074,58
MUSCLE STRUCTURE DEVELOPMENT,MUSCLE STRUCTURE DEVELOPMENT,192,0.672923573971342,2.00889228398942,1e-10,4.28145161290323e-09,2.73938879456706e-09,1666,tags=36%, list=12%, signal=32%,1293/5159/25802/27295/22801/8038/5156/652/650/115701/2121/27063/6382/11214/1960/9260/4629/23345/84466/6899/6876/9241/79652/85407/64236/7140/3479/23462/7168/1901/10409/2275/6497/26585/6943/6444/150094/2022/28514/857/6300/23135/3908/6525/10611/10290/6938/11155/7046/127294/8470/93649/8912/858/23414/10266/64220/7139/6095/3516/54567/4638/389072/55553/58494/4842/4092/4851/3084/7042,70
REGULATION OF ANGIOGENESIS,REGULATION OF ANGIOGENESIS,199,0.668186709660041,1.99563149185665,1e-10,4.28145161290323e-09,2.73938879456706e-09,1439,tags=36%, list=11%, signal=32%,6678/11117/7057/90993/7058/140862/5740/3678/185/5054/27286/8038/56999/64094/1634/1284/1893/3339/84432/6423/187/10365/2246/5176/861/57556/4804/358/1003/7122/7010/5228/10253/23129/5335/168667/7075/7424/1969/9037/2152/8817/1545/22846/388/79805/161742/7291/28514/3791/641700/154796/3688/7060/8877/153090/7474/6915/6422/2113/5587/8091/2321/2247/9475/947/10266/10000/7082/5743/54567,71
SENSORY ORGAN DEVELOPMENT,SENSORY ORGAN DEVELOPMENT,162,0.67613437970038,1.99220347699033,1e-10,4.28145161290323e-09,2.73938879456706e-09,1666,tags=33%, list=12%, signal=29%,2200/1289/5159/285590/775/1290/2737/5156/3624/650/1282/220/6899/9241/85407/221935/2202/7482/1969/4237/6496/6497/7070/1545/3198/284217/7291/28514/6664/94/10763/155051/4919/10586/1427/3975/659/130497/7474/4094/9935/170692/7483/2201/341640/7476/64220/4040/6297/2048/7472/7477/7042,53
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,166,0.67985211005926,2.00705950112835,1.62547245280976e-10,6.74190097809922e-09,4.31365099113248e-09,1824,tags=38%, list=14%, signal=33%,165/6678/1277/1293/1292/1281/5740/8038/1284/187/948/9260/4629/6876/1306/7140/3479/3801/10580/347/5507/26353/6444/29970/1675/2180/4616/6300/3490/3688/3908/351/8877/6525/1760/1346/1674/10174/10290/5569/11155/3693/4627/3983/8912/2247/1012/5837/7139/10278/4638/6709/1026/5816/4684/4842/8553/4851/3486/115/3691/2775/845,63
ECM PROTEOGLYCANS,ECM PROTEOGLYCANS,48,0.844385763712178,2.1801179538294,1.8241956541301e-10,7.44973440598208e-09,4.76654200475938e-09,1350,tags=60%, list=10%, signal=54%,633/6678/3912/1462/7043/5054/4148/1634/3339/54829/4060/4038/1299/1311/8516/7448/3910/3673/284217/2331/3688/3908/176/3693/3915/3911/7148/3371/3913,29
CELL-SUBSTRATE ADHESION,CELL-SUBSTRATE ADHESION,119,0.715796822355856,2.0566468688158,1.94089799905186e-10,7.86582250150103e-09,5.03276644671785e-09,1350,tags=34%, list=10%, signal=31%,84168/1307/3912/1842/11117/1281/10395/7041/2335/81792/3678/22801/56999/9358/7010/482/3672/10894/10580/55742/255743/8516/87/10516/7448/7450/3673/7070/8515/7412/3688/10979/7414/6366/3693/3915/5310/3911/947/5829/3913,41
KIDNEY DEVELOPMENT,KIDNEY DEVELOPMENT,119,0.712688923487738,2.04771716938703,3.35346776690375e-10,1.31878224996237e-08,8.43792630315664e-09,1666,tags=43%, list=12%, signal=38%,5159/59/55959/185/5156/9353/5311/652/650/2246/65266/284/4038/7010/5125/9370/6092/4311/255743/8516/25959/6659/10409/3037/6943/5420/6608/28514/168002/10736/7481/2736/3975/5155/130497/54361/1958/7046/4643/5310/2247/7466/947/64220/9788/26249/183/26108/57216/7477/7042,51
NEURON PROJECTION GUIDANCE,NEURON PROJECTION GUIDANCE,161,0.672312537921218,1.98093102780884,3.39681118127277e-10,1.32600518833655e-08,8.48414062071767e-09,2637,tags=50%, list=20%, signal=40%,23022/9353/220164/9638/6586/22836/2817/6387/54538/10512/223117/8851/57556/9260/91624/1943/6092/23129/5335/219699/1969/9037/85358/284217/55740/6608/128434/91584/8828/5361/6711/351/2736/3975/2042/8660/7474/6714/2534/1949/6464/2674/2675/1948/10381/6585/6712/2048/10154/6709/55715/4684/152330/8829/3897/2043/8577/3918/6091/5362/2049/10500/10371/59352/5295/2549/5578/57453/5747/5598/51332/7869/51466/133584/1123/11127/5365/9637/1946/6710,80
VISUAL SYSTEM DEVELOPMENT,VISUAL SYSTEM DEVELOPMENT,125,0.694938937961741,2.00645444392191,4.59374447252226e-10,1.72965882302274e-08,1.10668259894209e-08,1727,tags=36%, list=13%, signal=32%,2200/1289/5159/285590/775/1290/5156/3624/1282/220/85407/221935/2202/7482/1969/4237/6496/6497/7070/1545/284217/7291/28514/6664/94/10763/155051/10586/1427/3975/659/7474/4094/170692/7483/2201/341640/7476/64220/4040/6297/7472/7477/7042/8829,45
TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY,TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY,137,0.689084238525778,2.00867043356309,5.02415382410928e-10,1.87839666564762e-08,1.2018491023277e-08,2103,tags=42%, list=16%, signal=35%,1278/1281/11167/7041/7043/3624/652/650/64388/860/8646/7048/1003/7122/25805/4053/9241/1954/1749/4093/644353/6497/2022/2662/2331/10220/94/3688/10979/392255/124857/92/659/2615/6714/7046/3693/654/2353/5829/7044/4091/4092/9765/55273/353500/7042/4090/644815/23370/8754/3725/7791/10637/3397/4088/57178,57
NEGATIVE REGULATION OF CELL MIGRATION,NEGATIVE REGULATION OF CELL MIGRATION,183,0.651217199510341,1.93927127360699,7.1521045382397e-10,2.54835724788688e-08,1.63050804273398e-08,1710,tags=33%, list=13%, signal=29%,11117/1281/7057/4035/10395/127435/5592/4681/5054/56999/3488/89795/1634/9353/6387/8434/6423/8646/90102/7122/23143/9241/482/9370/1809/7168/3036/104/347/4163/1843/26585/7070/1545/22846/2022/388/94/7481/149461/1602/7414/153090/6915/6422/6366/2697/1803/83481/5793/2247/22998/54567/9314/4092/5911/4851/25932/65009/3486,60
NEGATIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY,NEGATIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY,72,0.777568466146415,2.12007305762286,7.40329884894336e-10,2.62027423926935e-08,1.67652248319581e-08,1671,tags=42%, list=13%, signal=37%,2200/11117/56937/7041/4681/8483/10272/54829/94031/8646/7048/63976/25805/9241/25928/9719/168667/6497/26585/857/168002/124857/7046/3547/2201/348093/4091/4092/4851/6498,30
INTEGRINS IN ANGIOGENESIS,INTEGRINS IN ANGIOGENESIS,60,0.801357788310268,2.13095643518016,8.55322553955476e-10,2.9679133587906e-08,1.89895141493933e-08,1337,tags=45%, list=10%, signal=41%,1289/1278/1277/1293/1292/1281/1291/1290/2335/1282/10085/7048/1301/1287/6382/1288/1280/9564/1294/7448/3667/3791/4240/7414/6714/2247/5829,27
REGULATION OF IGF ACTIVITY BY IGFBP,REGULATION OF IGF ACTIVITY BY IGFBP,88,0.750605721349032,2.10093867939193,1.01908325932534e-09,3.468149374204e-08,2.21901597695201e-08,1563,tags=41%, list=12%, signal=36%,2200/3912/4313/1462/11167/7425/3487/2335/4148/3488/6383/652/54587/10272/8404/7857/813/3479/56975/5069/10970/2153/3481/3490/351/4240/3489/3915/51280/54972/7466/3371/3913/11098/1000/102,36
NEGATIVE REGULATION OF CELL MOTILITY,NEGATIVE REGULATION OF CELL MOTILITY,192,0.646361092323948,1.92959477311439,1.07133372547115e-09,3.62274569969831e-08,2.31793089647698e-08,1710,tags=33%, list=13%, signal=29%,11117/1281/7057/4035/10395/127435/5592/4681/5054/56999/3488/89795/1634/9353/6387/8434/6423/8646/2192/90102/7122/23143/9241/482/9370/1809/7168/3036/104/347/4163/1843/26585/7070/1545/22846/2022/388/94/7481/149461/1602/7414/153090/6915/6422/6366/2697/1803/83481/5793/2247/50859/22998/54567/9314/84978/4092/5911/4851/25932/65009/3486,63
AMINOGLYCAN METABOLIC PROCESS,AMINOGLYCAN METABOLIC PROCESS,124,0.697745600315835,2.01446355282747,1.28893329917844e-09,4.27684180333646e-08,2.73643931345318e-08,1691,tags=35%, list=13%, signal=31%,633/337876/1462/10082/22856/11227/4969/79586/1634/6383/64131/3339/2817/4958/1464/84752/4060/6382/284/3340/10894/3036/51363/9653/27087/411/3037/9956/29940/2331/176/2131/113189/9469/92126/2247/9953/6483/55454/6482/5549/50515/7358,43
EYE DEVELOPMENT,EYE DEVELOPMENT,122,0.704948274121542,2.02856894290424,1.42673872382068e-09,4.61863163705122e-08,2.95512571358751e-08,1727,tags=37%, list=13%, signal=32%,2200/1289/5159/285590/775/1290/5156/3624/1282/220/85407/221935/2202/7482/1969/4237/6496/6497/7070/1545/284217/7291/28514/6664/94/10763/155051/10586/1427/3975/659/7474/4094/170692/7483/2201/341640/7476/64220/4040/6297/7472/7477/7042/8829,45
SENSORY SYSTEM DEVELOPMENT,SENSORY SYSTEM DEVELOPMENT,127,0.688429437319397,1.99115392443439,1.58145271778528e-09,5.08844392649822e-08,3.25572435106418e-08,2251,tags=43%, list=17%, signal=36%,2200/1289/5159/285590/775/1290/5156/3624/1282/220/85407/221935/2202/7482/1969/4237/6496/6497/7070/1545/284217/7291/28514/6664/94/10763/155051/10586/1427/3975/659/7474/4094/170692/7483/2201/341640/7476/64220/4040/6297/7472/7477/7042/8829/116039/4041/5308/357/10371/54549/5469/64093/91851/5076,55
